,From,Forn_name,To,To_name,Distance,Distance_val,duration,duration_val,status
48819,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJq3ALmyhawokRUoR_1x4s2PY,Tangchao Inc,6.9 mi,11115,26 mins,1552,OK
48820,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJOzIewIJZwokRlex7MS_C-hQ,Exit9 Gift Emporium NYC,6.0 mi,9733,25 mins,1523,OK
48821,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJeQYDhQ5dwokRyqawBQIG_TM,New York & Company,28.0 mi,45086,50 mins,3002,OK
48822,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ3xjWra5ZwokRrwJ0KZ4yKNs,Macy's,2.2 mi,3610,14 mins,853,OK
48823,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJnSKGEJlZwokRQIpiCvzKzV4,Strand Bookstore,3.8 mi,6140,23 mins,1382,OK
48824,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJg1K29aNZwokRbrJKbWmtBeA,Fujifilm Wonder Photo Shop,3.1 mi,5049,18 mins,1093,OK
48825,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJx_I4jRlawokRttXSQolQatk,Ministry of Tomorrow - Vegan Luxury Designer Leather Hand Bags NY,5.4 mi,8678,27 mins,1622,OK
48826,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJKwlmsKxZwokRfLTqxrJvDzY,The Drama Book Shop Inc,1.8 mi,2868,12 mins,734,OK
48827,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJN66GpolZwokRAPJSwkC8FtE,Landmark Coffee Shop,4.9 mi,7806,24 mins,1467,OK
48828,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ6czb_T5fwokRUE1hE-pyv5Q,New York & Company,5.1 mi,8259,27 mins,1618,OK
48829,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJf2_0qFVYwokRcbTtlS60Vqg,Disney Store,1.6 mi,2592,12 mins,690,OK
48830,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,1.8 mi,2946,9 mins,559,OK
48831,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJe7vKMf9YwokRIMYfDz7iF9o,Top of the Rock,1.6 mi,2633,12 mins,718,OK
48832,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJBw12GwJZwokRCoPEwRCi3G0,Things To Do In New York,2.9 mi,4632,19 mins,1147,OK
48833,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJPTacEpBQwokRKwIlDXelxkA,Statue of Liberty National Monument,5.8 mi,9321,26 mins,1538,OK
48834,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJTWE_0BtawokRVJNGH5RS448,One World Observatory,5.2 mi,8390,23 mins,1378,OK
48835,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,5.1 mi,8197,22 mins,1342,OK
48836,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,2.3 mi,3670,13 mins,804,OK
48837,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJwYu_aA5bwokR2lxjW-QvQlc,Brooklyn Botanic Garden,11.7 mi,18901,41 mins,2453,OK
48838,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJs6UWAT1awokRQopDDN7vSwo,New York Explorer Pass®,2.2 mi,3619,14 mins,858,OK
48839,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJB3jt8VRYwokR3usmhiCep0o,Gulliver's Gate,1.6 mi,2633,11 mins,659,OK
48840,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJQwRohxBbwokRmHrfAMb3ixc,Prospect Park,10.0 mi,16064,33 mins,1970,OK
48841,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJeWPFRwJZwokRGD60OOo74RU,Chrysler Building,2.5 mi,4035,17 mins,1035,OK
48842,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,1.7 mi,2692,11 mins,633,OK
48843,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ9f8YY6RZwokRkxx9usQ_vno,Spirit of New York,2.4 mi,3880,12 mins,701,OK
48844,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,5.5 mi,8780,23 mins,1374,OK
48845,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJi9JqUYP0wokRLhCVlxy0bgU,Bronx Zoo,10.7 mi,17209,25 mins,1492,OK
48846,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJVdeFgMBZwokR6O7aBJFn0g4,Ground Zero Museum Workshop,2.9 mi,4696,15 mins,873,OK
48847,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJM3a4kCFawokRDRxdeYJQgnE,African Burial Ground National Historic Monument,4.9 mi,7940,24 mins,1415,OK
48848,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ2_ey6W9awokRxng4fzLDbPo,Governors Island National Monument,x,x,x,x,ZERO_RESULTS
48849,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,6.6 mi,10560,28 mins,1705,OK
48850,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,1.7 mi,2723,12 mins,729,OK
48851,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJeSRQJLtZwokRX_b4Us3l72c,Bateaux New York,2.4 mi,3919,12 mins,715,OK
48852,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,3.8 mi,6109,22 mins,1299,OK
48853,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJK6bycAH0wokRrSnflfrnkZE,The Met Cloisters,7.2 mi,11519,12 mins,711,OK
48854,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJjaFpo0ZawokRBcOFUZ13CaE,Brooklyn Bridge Park,6.7 mi,10735,31 mins,1865,OK
48855,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJKRYZJ4hYwokRN3UH2hMcVQ4,Take Me Out NYC,3.6 mi,5800,22 mins,1311,OK
48856,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJsblxMfNZwokRBLOhQZRjwtE,New York City Fire Museum,4.2 mi,6724,20 mins,1215,OK
48857,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJbRAuwPlYwokR829KR7QQLVI,Manhattan Skyline,1.4 mi,2244,11 mins,649,OK
48858,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJTZ18cAH0wokR1HfVR86mzEA,Fort Tryon Park,7.0 mi,11274,11 mins,685,OK
48859,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJp32RvaZZwokRfH0Zgzl9mXk,Madison Square Park,3.0 mi,4755,18 mins,1096,OK
48860,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,5.5 mi,8795,29 mins,1766,OK
48861,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJAx_yUCVfwokRQ2xEBIWV21g,Museum of the Moving Image,4.5 mi,7253,23 mins,1401,OK
48862,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJczFOwKpZwokR_ZP4uFRPmSQ,World Yacht,1.4 mi,2228,7 mins,397,OK
48863,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJmxyg3ZBZwokR1nlwFk2013M,New York Ghost Walk,3.9 mi,6279,23 mins,1379,OK
48864,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ5wpCzsJawokRZ_zEIYKrf60,Green-Wood Cemetery,9.1 mi,14627,33 mins,1972,OK
48865,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJL1DP2C72wokRh3Lfn4T0Z3w,Riverside Park,0.5 mi,764,3 mins,206,OK
48866,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ-2Yhwn9gwokR4Wwy6GgsPRM,Flushing Meadows Corona Park,18.8 mi,30176,31 mins,1855,OK
48867,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,3.4 mi,5407,13 mins,805,OK
48868,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJRUgJkx9ZwokR6W8mnGZVcl0,Franklin D. Roosevelt Four Freedoms Park,6.1 mi,9850,33 mins,1961,OK
48869,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ0fr6tg1ZwokRCo2-vKoTUT8,Club Free Time,4.2 mi,6839,21 mins,1281,OK
48870,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJUW4vEPxYwokRW6o24DU0YIg,St. Patrick's Cathedral,1.8 mi,2925,13 mins,763,OK
48871,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJaXQRs6lZwokRY6EFpJnhNNE,Empire State Building,2.6 mi,4159,17 mins,1036,OK
48872,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,1.3 mi,2157,9 mins,550,OK
48873,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJyRUHuHzzwokRPxVBNKhcP9c,New York Botanical Garden,13.6 mi,21808,24 mins,1418,OK
48874,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJK3vOQyNawokRXEa9errdJiU,Brooklyn Bridge,5.3 mi,8573,26 mins,1536,OK
48875,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,5.4 mi,8632,26 mins,1575,OK
48876,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJhSrwaiBawokRbZtFPKj9Mpc,Escape Games NYC - Escape Room,4.9 mi,7880,24 mins,1458,OK
48877,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJnc6m4ydawokRUi0a-XyHfv0,Escape Room NYC - Mission Escape Game,2.2 mi,3526,14 mins,845,OK
48878,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ43Mlx_NYwokR4bkDRJ0fE2M,Central Park Carousel,0.8 mi,1362,5 mins,312,OK
48879,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJq2dBUzREwokRugdGFafrtIw,Deno's Wonder Wheel Amusement Park,17.8 mi,28717,45 mins,2696,OK
48880,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ8VOfr1RYwokRhil9_pcMKuc,Madame Tussauds,1.7 mi,2739,12 mins,734,OK
48881,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,7.0 mi,11314,32 mins,1893,OK
48882,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,3.0 mi,4851,15 mins,887,OK
48883,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,0.9 mi,1449,7 mins,394,OK
48884,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJh70nPBz2wokR7EWPEdNPP9s,Conservatory Garden,3.6 mi,5854,16 mins,965,OK
48885,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJmYlexo1ZwokR1dEp7vEvIYM,The Museum of Interesting Things Secret Speakeasy,4.5 mi,7172,23 mins,1402,OK
48886,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",1.1 mi,1773,7 mins,390,OK
48887,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ5dUgV1pZwokRaUaTcwzM2eA,Pete's Candy Store,6.3 mi,10128,31 mins,1845,OK
48888,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJU9mVHzFawokRcNNO_Su8zGM,Jane's Carousel,6.8 mi,10909,33 mins,1954,OK
48889,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJ97dFr3JiwokRbeAyMsBwcnA,Queens County Farm Museum,22.1 mi,35635,35 mins,2079,OK
48890,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJi9JqUYP0wokRLhCVlxy0bgU,Bronx Zoo,10.7 mi,17209,25 mins,1492,OK
48891,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJaWjW_PFYwokRFD8a2YQu12U,Central Park Zoo,1.1 mi,1831,7 mins,402,OK
48892,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJr4Vyr9BfwokRwIj7AIr7bzE,Queens Zoo,18.2 mi,29318,28 mins,1701,OK
48893,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJnWjS-wRbwokRpCq5RGEIH3E,Prospect Park Zoo,11.7 mi,18788,40 mins,2427,OK
48894,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJcRMeDzZEwokR3NsXUDpO9UU,New York Aquarium,19.1 mi,30692,46 mins,2730,OK
48895,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,ChIJjfNxe3BOwokRJWFGqQueVFY,Staten Island Zoo,18.0 mi,29048,43 mins,2566,OK
48896,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJbcr95-1YwokRuBMO1wMVL50,Victorian Gardens Amusement Park,7.1 mi,11439,25 mins,1471,OK
48897,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJq2dBUzREwokRugdGFafrtIw,Deno's Wonder Wheel Amusement Park,13.8 mi,22181,31 mins,1862,OK
48898,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJmbUpINFfwokRIg4fft6_jqI,Flushing Meadows Carousel,12.2 mi,19649,31 mins,1831,OK
48899,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJMU3Q4tBfwokRhVWJiwGK_Yw,Fantasy Forest Amusement Park,12.2 mi,19646,30 mins,1819,OK
48900,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJa2SY6zVEwokRqbYGuCny2So,The Cyclone Roller Coaster Coney Island NY,14.9 mi,23988,30 mins,1823,OK
48901,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJX-Ps_jREwokRiOsrB0JnZTM,Scream Zone at Luna Park,13.8 mi,22282,32 mins,1911,OK
48902,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJsag5fa9FwokRZXAM9oijWfc,Adventurers Amusement Park,12.2 mi,19584,25 mins,1473,OK
48903,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJcRMeDzZEwokR3NsXUDpO9UU,New York Aquarium,15.0 mi,24156,32 mins,1896,OK
48904,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJFxXcxfpYwokR4SxqEQVpaLk,Pace Gallery,6.7 mi,10821,22 mins,1338,OK
48905,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJwZCT7bdZwokRNx1YURTRbmM,Luhring Augustine Gallery,3.0 mi,4884,16 mins,949,OK
48906,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,9.1 mi,14677,27 mins,1649,OK
48907,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJe7AGCbhZwokRAFtmSbxzArY,Yancey Richardson,2.5 mi,4064,14 mins,836,OK
48908,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJdWA_r4tZwokRPgHkRNHAKog,Jeffrey Deitch,0.7 mi,1053,6 mins,343,OK
48909,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJmZBlFO1ZwokRhPKLlzK7pzc,Gavin Brown's enterprise,1.2 mi,1860,11 mins,666,OK
48910,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJEeD6FPVYwokRgs0ZbWMrrzk,American Folk Art Museum,5.0 mi,8105,27 mins,1643,OK
48911,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJK4dVuYtZwokRcYLi85TNuaM,Team Gallery,0.6 mi,1046,6 mins,340,OK
48912,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJX4_LaJRYwokRFRY0gPRav3I,Michael Werner Gallery,7.4 mi,11928,26 mins,1553,OK
48913,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJWTV4jrZZwokRFYejsehrXyY,Sean Kelly,3.2 mi,5094,17 mins,1035,OK
48914,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJXbDLOulYwokRSlIu2m790r8,Anita Shapolsky Gallery,6.7 mi,10802,22 mins,1332,OK
48915,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ0ZCpuItZwokRZoTuCB9Vjtg,Artists Space,0.7 mi,1065,6 mins,333,OK
48916,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJsy_13LdZwokRIOr9lBXLY9Y,Fischbach Gallery,2.9 mi,4695,15 mins,907,OK
48917,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJoW8duIVZwokRDqKRPbNOM9E,Sperone Westwater,1.3 mi,2105,13 mins,753,OK
48918,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJcXGe4Y5ZwokRCR-Yzx1m-SE,Staley-Wise Gallery,1.0 mi,1583,9 mins,555,OK
48919,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJs5ukdLhZwokRR5fBgFl8K3E,Tanya Bonakdar Gallery,2.5 mi,4035,13 mins,767,OK
48920,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJTQikV_RZwokRv1Ufiev2Eoo,Art Projects International,0.8 mi,1278,6 mins,384,OK
48921,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJQSfDAIdZwokRruYOCAMp68Q,Woodward Gallery,1.2 mi,1998,12 mins,713,OK
48922,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJxROQUp9ZwokRHREc95HPxiM,Talwar Gallery,2.3 mi,3717,15 mins,910,OK
48923,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ2cJojbdZwokRJF3KrrBFnF0,Metro Pictures,3.1 mi,4928,16 mins,958,OK
48924,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJt6X_dbhZwokRYfJrTeGlp6g,Casey Kaplan Inc,2.4 mi,3840,14 mins,853,OK
48925,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJNwg-C-dYwokR7pFow7mu9cc,Ubu Gallery,6.0 mi,9704,16 mins,982,OK
48926,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJg8J0MipZwokRO03w0rQvXJc,SculptureCenter,6.9 mi,11182,23 mins,1407,OK
48927,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJR2H3eTFawokRb0FeIuvN0jw,Smack Mellon,2.0 mi,3267,11 mins,662,OK
48928,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJK9SLWolZwokRfLobp8up_mg,Swiss Institute,2.1 mi,3399,14 mins,859,OK
48929,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJO7j_kiBawokR_ZYBzw_UkyA,Postmasters Gallery,0.4 mi,662,3 mins,198,OK
48930,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJi1gQm4pZwokRZbGY348g_r8,Apexart,0.3 mi,536,2 mins,138,OK
48931,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJn-Ah-fVYwokRQSdL1eSJzdU,Museum of Biblical Art,4.9 mi,7956,27 mins,1608,OK
48932,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJIdDbQENnwokRbCypkvjzglk,Resorts World Casino New York City,26.1 mi,41973,43 mins,2571,OK
48933,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJh7tBHr7ywokR4hFTwLzlguk,Empire City Casino,19.0 mi,30580,33 mins,2001,OK
48934,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJtzOQqGdnwokRpO7AXGJCjnc,紐約市雲頂世界賭場,26.1 mi,42017,43 mins,2584,OK
48935,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJd_ukxHtkwokRRhu0GlALOgY,Ace & Jack Casino Theme Night Party Rentals NY NJ CT PA,23.8 mi,38380,45 mins,2717,OK
48936,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ36JPOKZZwokRtqFVlZpq8k4,Big Deal Casino,2.6 mi,4155,16 mins,971,OK
48937,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJwVXsWDxbwokR5Ygbs0GgVNI,Online Casino New York,x,x,x,x,NOT_FOUND
48938,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJAa8A9U9nwokRm219Af30J4A,NYRA Bets,26.0 mi,41852,43 mins,2552,OK
48939,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJe7tPPCMx6IkRWXNsVSqhJXg,CAZZNY Events,20.3 mi,32733,42 mins,2500,OK
48940,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJkZ00vNdFwokR3rqZdENC9Z0,New Yorc City Guggenheim Museum,14.0 mi,22539,32 mins,1906,OK
48941,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJWyAGC8B7wokRVnxMJBl9-qI,Ace Deuce Casinos,35.9 mi,57764,1 hour 0 mins,3614,OK
48942,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ0U2AQ75dwokRDYkz9MyoArc,Carib-Inn Tennis Club & Casino,9.1 mi,14715,43 mins,2588,OK
48943,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJy3d0-yNnwokRqjtXbx3Jtvs,Equestris,26.1 mi,42074,44 mins,2630,OK
48944,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJPXAb-rhmwokRA8gRTeZqgWU,Cozy 1br mins from CASINO JFK & NYC,19.7 mi,31768,44 mins,2664,OK
48945,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJBUJLolKRwokRCIrIkXtAmAU,1800 Casinos LLC,30.0 mi,48315,48 mins,2855,OK
48946,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJed2A-haBwokRV7ehRoS-3SQ,Palm Casino's USA,28.9 mi,46583,49 mins,2941,OK
48947,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,9.1 mi,14677,27 mins,1649,OK
48948,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJi4hYtB32wokR1Npx_Tv7phk,Museum of the City of New York,9.1 mi,14573,27 mins,1611,OK
48949,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJKxDbe_lYwokRVf__s8CPn-o,The Museum of Modern Art,3.7 mi,6004,24 mins,1424,OK
48950,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJlaRS3IVZwokR2llMD6dCt-U,New Museum,1.3 mi,2015,12 mins,731,OK
48951,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,6.1 mi,9816,29 mins,1744,OK
48952,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJIVEyfY5YwokRXqcWLrl5XVA,New-York Historical Society,6.1 mi,9814,29 mins,1718,OK
48953,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJxY5cO6JYwokRPeVk85UNj2g,The Jewish Museum,8.6 mi,13907,25 mins,1513,OK
48954,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,8.8 mi,14161,26 mins,1544,OK
48955,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,2.3 mi,3707,12 mins,747,OK
48956,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJD4QSVbxZwokRaFPDajZtIaI,Rubin Museum of Art,2.0 mi,3171,11 mins,687,OK
48957,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,2.2 mi,3589,9 mins,566,OK
48958,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,1.3 mi,2161,12 mins,698,OK
48959,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,7.3 mi,11797,26 mins,1537,OK
48960,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJyTmcRApbwokR-oXJRqpVI8Y,Brooklyn Museum,4.1 mi,6674,22 mins,1338,OK
48961,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,0.7 mi,1096,6 mins,352,OK
48962,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,ChIJ01_9-ZdYwokRL2JrA28GJp8,Neue Galerie,8.9 mi,14388,26 mins,1583,OK
